filename,power_factor
ShoeWarmer_ThermIc_r2_MK2_20151214130212.csv,0.167
HairDryer_BraunSatinHair_r3_MK1_20151220010253.csv,0.084
HairDryer_BraunSatinHair_r3_MK1_20151220010305.csv,0.078
HairDryer_BraunSatinHair_r3_MK1_20151220010315.csv,0.083
HairDryer_BraunSatinHair_r3_MK1_20151220010324.csv,0.083
HairDryer_BraunSatinHair_r3_MK1_20151220010333.csv,0.076
HairDryer_BraunSatinHair_r3_MK1_20151220010345.csv,0.072
HairDryer_BraunSatinHair_r3_MK1_20151220010355.csv,0.065
HairDryer_BraunSatinHair_r3_MK1_20151220010406.csv,0.064
HairDryer_BraunSatinHair_r3_MK1_20151220010423.csv,0.067
HairDryer_BraunSatinHair_r3_MK1_20151220010445.csv,0.082
CFL_PhilipsGenie8W_r6_MK1_20151229102715.csv,1.298
CFL_PhilipsGenie8W_r6_MK1_20151229102659.csv,1.421
CFL_PhilipsGenie8W_r6_MK1_20151229102724.csv,1.397
CFL_PhilipsGenie8W_r6_MK1_20151229102756.csv,1.286
CFL_PhilipsGenie8W_r6_MK1_20151229102743.csv,1.347
CFL_PhilipsGenie8W_r6_MK1_20151229102734.csv,1.34
CFL_PhilipsGenie8W_r6_MK1_20151229102825.csv,1.269
CFL_PhilipsGenie8W_r6_MK1_20151229102805.csv,1.395
CFL_PhilipsGenie8W_r6_MK1_20151229102816.csv,1.347
CFL_PhilipsGenie8W_r6_MK1_20151229102835.csv,1.309
Fan_ChingHai35W_r6_MK1_20151229103757.csv,1.654
Fan_ChingHai35W_r6_MK1_20151229103625.csv,1.662
Fan_ChingHai35W_r6_MK1_20151229103815.csv,1.645
Fan_ChingHai35W_r6_MK1_20151229103736.csv,1.668
Fan_ChingHai35W_r6_MK1_20151229103713.csv,1.661
Fan_ChingHai35W_r6_MK1_20151229103607.csv,1.671
Fan_ChingHai35W_r6_MK1_20151229103652.csv,1.656
Fan_ChingHai35W_r6_MK1_20151229103850.csv,1.657
Fan_ChingHai35W_r6_MK1_20151229103832.csv,1.653
Fan_ChingHai35W_r6_MK1_20151229103908.csv,1.658
HairDryer_BaBylissPro_r6_MK1_20151229103034.csv,0.396
HairDryer_BaBylissPro_r6_MK1_20151229103100.csv,0.902
HairDryer_BaBylissPro_r6_MK1_20151229103133.csv,0.77
HairDryer_BaBylissPro_r6_MK1_20151229103231.csv,0.853
HairDryer_BaBylissPro_r6_MK1_20151229103118.csv,0.774
HairDryer_BaBylissPro_r6_MK1_20151229103045.csv,0.778
HairDryer_BaBylissPro_r6_MK1_20151229103144.csv,0.811
HairDryer_BaBylissPro_r6_MK1_20151229103154.csv,0.814
HairDryer_BaBylissPro_r6_MK1_20151229103222.csv,0.831
Kettle_TCM_r6_MK1_20151229104155.csv,0.076
HairDryer_BaBylissPro_r6_MK1_20151229103209.csv,0.797
Kettle_TCM_r6_MK1_20151229104215.csv,0.069
Kettle_TCM_r6_MK1_20151229104303.csv,0.072
Kettle_TCM_r6_MK1_20151229104245.csv,0.07
Kettle_TCM_r6_MK1_20151229104205.csv,0.074
Kettle_TCM_r6_MK1_20151229104225.csv,0.07
Kettle_TCM_r6_MK1_20151229104310.csv,0.076
Kettle_TCM_r6_MK1_20151229104234.csv,0.082
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153704.csv,0.066
Kettle_TCM_r6_MK1_20151229104254.csv,0.068
Kettle_TCM_r6_MK1_20151229104317.csv,0.065
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153837.csv,0.071
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153735.csv,0.065
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153814.csv,0.066
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153829.csv,0.069
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153805.csv,0.077
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153751.csv,0.079
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153847.csv,0.078
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153719.csv,0.069
WaterHeater_AustriaEmailKRU052-A_r6_MK1_20151226153856.csv,0.082
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152735.csv,0.069
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152745.csv,0.074
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152808.csv,0.076
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152826.csv,0.074
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152834.csv,0.073
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152842.csv,0.067
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152850.csv,0.069
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152857.csv,0.075
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152905.csv,0.074
WaterHeater_StiebelEltronSNU5S_r1_MK1_20160126152913.csv,0.064
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153533.csv,0.078
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153541.csv,0.065
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153548.csv,0.079
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153556.csv,0.084
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153604.csv,0.072
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153612.csv,0.072
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153620.csv,0.071
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153630.csv,0.083
WaterHeater_StiebelEltronSN10S_r1_MK1_20160126153638.csv,0.08
